Source,Text,GT,NLTK,Transformers,TextLength
yelp,Lately they have been extremely nice and helpful on the phone.	,1,0.7316,0.9976022243499756,63
yelp,I have had problems wit hit dropping signal and more.	,0,-0.4019,-0.9993488788604736,54
yelp,Not impressed.	,0,-0.3724,-0.9996049404144287,15
yelp,"Light weight, I hardly notice it is there.	",1,0.0,0.9283117651939392,43
yelp,You'll love how thin it is.	,1,0.6369,-0.9917777180671692,28
yelp,Bad Choice.	,0,-0.5423,-0.9998024106025696,12
yelp,The pleather case doesn't fit.	,0,-0.2755,-0.9998018145561218,31
yelp,"useless phone, simply deaf.	",0,-0.4215,-0.9997736215591431,28
yelp,"The color is even prettier than I thought it would be, and the graphics are incredibly sharp.	",1,0.4767,0.9998424649238586,94
yelp,All in all I think it was a good investment.	,1,0.4404,0.9996324181556702,45
yelp,It makes very strange ticking noises before it ends the call.	,0,-0.2716,-0.9866291284561157,62
yelp,The best electronics of the available FM Transmitters.	,1,0.6369,0.9997765421867371,55
yelp,Battery lasts only a few hours.	,0,0.0,-0.983789324760437,32
yelp,"great headset, very impressed - H500.	",1,0.8173,0.9995255470275879,38
yelp,"The ""1.2"" mega pixel camera, being a part of a phone, is reasonably good7.	",1,0.0,0.9924740791320801,75
yelp,I've had this for nearly 2 years and it has worked great for me.	,1,0.6249,0.9998270869255066,65
yelp,Good transmit audio.	,1,0.4404,0.999774158000946,21
yelp,We are sending it back.	,0,0.0,-0.9697108864784241,24
yelp,I did not bother contacting the company for few dollar product but I learned the lesson that I should not have bought this form online anyway.	,0,0.1326,-0.9986787438392639,143
yelp,"If you hate earbugs, avoid this phone by all means.	",0,-0.7096,-0.9983684420585632,52
yelp,Great price also!	,1,0.6588,0.999731183052063,18
yelp,"The range is very decent, I've been able to roam around my house with the phone in the living room with no reception/sound quality issues.	",1,-0.296,0.99945467710495,139
yelp,fast service.	,1,0.0,0.9994139671325684,14
yelp,I would highly recommend this.	,1,0.4201,0.9997504949569702,31
yelp,I would recommend this.	,1,0.3612,0.999605655670166,24
yelp,"I also didn't like the ""on"" button, it felt like it would crack with use.	",0,-0.4973,-0.937125027179718,74
yelp,WORST PHONE EVER.	,0,-0.6249,-0.9997842907905579,18
yelp,I'm still infatuated with this phone.	,1,0.0516,0.9937136173248291,38
yelp,Freezes frequently4.	,0,-0.0258,-0.9585957527160645,21
yelp,It's kind of embarrassing to use because of how it looks and mostly it's embarrassing how child-like the company is.	,0,-0.699,-0.9997230172157288,117
yelp,"Simple, lightweight and great fit.	",1,0.765,0.9998578429222107,35
yelp,"All in all, I'd expected a better consumer experience from Motorola.	",0,0.4404,-0.9943061470985413,69
yelp,There's a horrible tick sound in the background on all my calls that I have never experienced before.	,0,-0.5423,-0.9939521551132202,102
yelp,These are certainly very comfortable and functionality is decent.	,1,0.7178,0.9998699426651001,66
yelp,I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.	,1,0.3623,0.9748611450195312,91
yelp,I'm a bit disappointed.	,0,-0.4767,-0.9997262954711914,24
yelp,"I have had this phone for over a year now, and I will tell you, its not that great.	",0,-0.5096,-0.9995797872543335,84
yelp,I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).	,0,0.0,-0.9980901479721069,101
yelp,The battery is completely useless to me.	,0,-0.4754,-0.999764621257782,41
yelp,What a big waste of time.	,0,-0.4215,-0.9997952580451965,26
yelp,Don't waste your $$$ on this one.	,0,0.3252,-0.9153568148612976,34
yelp,Great sound and service.	,1,0.6249,0.999883234500885,25
yelp,Really pleased with this product so far.	,1,0.4927,0.9998564124107361,41
yelp,One of my favorite purchases ever.	,1,0.4588,0.999016284942627,35
yelp,best bluetooth on the market.	,1,0.6369,0.999206006526947,30
yelp,Authentic leather with nice shine and comfort .I recommend you this case !!	,1,0.8118,0.9998704195022583,76
yelp,I was very excited to get this headset because I thought it was really cute.	,1,0.7172,0.9995579719543457,77
yelp,Do not make the same mistake as me.	,0,-0.34,0.9975855350494385,36
yelp,Big Disappointment with calendar sync.	,0,-0.5106,-0.9998114705085754,39
yelp,the phone was unusable and was not new.	,0,0.0,-0.9996965527534485,40
yelp,Worst Customer Service Ever.	,0,-0.6249,-0.9997882843017578,29
yelp,"No additional ear gels provided, and no instructions whatsoever.	",0,-0.5267,-0.9996556639671326,65
yelp,It defeats the purpose of a bluetooth headset.	,0,-0.3182,-0.9997795820236206,47
yelp,Worth every penny.	,1,0.2263,0.9996664524078369,19
yelp,Excellent wallet type phone case.	,1,0.5719,0.9994550943374634,34
yelp,Nice headphones for the price and they work great!	,1,0.8016,0.9998660683631897,51
yelp,Internet is excrutiatingly slow.	,0,0.0,-0.9997256398200989,33
yelp,"It is very comfortable to wear as well, which is probably the most important aspect about using a case.	",1,0.7774,0.9994914531707764,104
yelp,"It's fits like a glove and is strong, secure, and durable.	",1,0.802,0.9998700618743896,59
yelp,O my gosh the best phone I have ever had.	,1,0.6369,0.9979496002197266,42
yelp,It's very attractive and appears to be of good quality.	,1,0.7264,0.9998636841773987,56
yelp,I love all the features and form factor.	,1,0.6369,0.999875545501709,41
yelp,This product had a strong rubber/petroleum smell that was unbearable after a while and caused me to return it	,0,0.5106,-0.9338796734809875,110
yelp,poor quality and service.	,0,-0.4767,-0.9994527101516724,26
yelp,"The cable looks so thin and flimsy, it is scary.	",0,-0.4939,-0.6241213083267212,49
yelp,Great Earpiece.	,1,0.6249,0.9996854662895203,16
yelp,Excellent hands free tool.	,1,0.7906,0.9998214840888977,27
yelp,Great for using with your home stereo.	,1,0.6249,0.9983495473861694,39
yelp,Good product - incredible value.	,1,0.6486,0.9998884201049805,33
yelp,Only had this a month but it's worked flawlessly so far.	,1,0.296,0.9997967481613159,57
yelp,Works great.	,1,0.6249,0.9998718500137329,13
yelp,Absolutel junk.	,0,0.0,-0.9998018741607666,16
yelp,THAT one didn't work either.	,0,0.0,-0.999729573726654,29
yelp,Battery life is real good.	,1,0.4404,0.9998573660850525,27
yelp,Returned 8 hours later.	,0,0.0,0.814426839351654,24
yelp,It's a great item.	,1,0.6249,0.9998855590820312,19
yelp,Don't waste your money!.	,0,0.3867,0.9281825423240662,25
yelp,Love this headset!	,1,0.6696,0.9998794794082642,19
yelp,"Not only will it drain your player, but may also potentially fry it.	",0,0.0,-0.9989523887634277,69
yelp,Worked perfectly!	,1,0.6696,0.9998596906661987,18
yelp,Unreliable - I'm giving up.	,0,0.34,-0.9994732737541199,28
yelp,I gave it 5 stars because of the sound quality.	,1,0.0,0.9983999133110046,48
yelp,Avoid this one if you can.	,0,-0.296,-0.9996099472045898,27
yelp,Reversible plug works great.	,1,0.6249,0.9997732043266296,29
yelp,I wasted my little money with this earpiece.	,0,-0.4939,-0.9997888207435608,45
yelp,Very good phone.	,1,0.4927,0.9998655319213867,17
yelp,"Best of all is the rotating feature, very helpful.	",1,0.807,0.9996296763420105,51
yelp,Comfort for our whole family.	,1,0.3612,0.999853253364563,30
yelp,"Good product, good seller.	",1,0.7003,0.9998492002487183,27
yelp,I love this bluetooth!	,1,0.6696,0.9998723268508911,23
yelp,"First of all, it doesn't wear well.	",0,-0.2057,-0.9995743632316589,36
yelp,I am very impressed with this headset from Plantronics.	,1,0.5256,0.9997392892837524,56
yelp,I got it because it was so small and adorable.	,1,0.5367,0.9998181462287903,47
yelp,Great phone!.	,1,0.6588,0.999848484992981,14
yelp,I wouldn't recommend buying this product.	,0,-0.2755,-0.9380315542221069,42
yelp,Piece of Junk.	,0,0.0,-0.9997966289520264,15
yelp,Poorly contstruct hinge.	,0,0.0,-0.9997906684875488,25
yelp,"This item is great, installed it, let it charged up overnite and it has been working good every since with no problems	",1,0.3182,0.999211847782135,119
yelp,Great Phone.	,1,0.6249,0.9998034238815308,13
yelp,Don't buy it.	,0,0.0,-0.9984323978424072,14
yelp,Excellent Phone.	,1,0.5719,0.9998329281806946,17
yelp,DO NOT PURCHASE THIS PHONE.	,0,0.0,-0.9995586276054382,28
yelp,The voice recognition thru the handset is excellent.	,1,0.5719,0.9998112320899963,53
yelp,This is hands down the best phone I've ever had.	,1,0.6369,0.9599471092224121,49
yelp,"Works great, when my cat attacked the phone he scratched the protective strip instead of destroying the screen.	",1,-0.3612,0.9979150295257568,112
yelp,This one works and was priced right.	,1,0.0,0.999749481678009,37
yelp,Customer service was terrible.	,0,-0.4767,-0.9996775388717651,31
yelp,Battery life still not long enough in Motorola Razor V3i.	,0,0.0,-0.972368061542511,58
yelp,Sending it back.	,0,0.0,0.9312308430671692,17
yelp,Now I know that I made a wise decision.	,1,0.4767,0.9993960857391357,40
yelp,Someone shouldve invented this sooner.	,1,0.0,-0.9987994432449341,39
yelp,Good price.	,1,0.4404,0.9998508095741272,12
yelp,Everything worked on the first try.The device was certainly engineered in a clever way and the construction feels good.	,1,0.8074,0.9997792840003967,120
yelp,I received it quickly and it works great!!	,1,0.6892,0.9998695850372314,43
yelp,Has been working great.	,1,0.6249,0.9998722076416016,24
yelp,"As many people complained, I found this headset's microphone was very weak.	",0,-0.7089,-0.9997759461402893,76
yelp,My 5-year old Nokia 2160 from Tracfone holds the charge a lot better than this.	,0,0.4404,0.9984948039054871,80
yelp,They do not care about the consumer one bit.	,0,-0.3875,-0.9997016787528992,45
yelp,"This is a good battery, and it got here really fast.	",1,0.4404,0.9995318055152893,53
yelp,The instruction manual is lacking.	,0,0.0,-0.9997747540473938,35
yelp,Also its slim enough to fit into my alarm clock docking station without removing the case.	,1,0.0258,-0.9724075198173523,91
yelp,Phone now holds charge like it did when it was new.	,1,0.3612,0.9914724826812744,52
yelp,The battery is unreliable as well as the service use antena.	,0,0.2732,-0.9994088411331177,61
yelp,It's uncomfortable and the sound quality is quite poor compared with the phone (Razr) or with my previous wired headset (that plugged into an LG).	,0,-0.7178,-0.9998034238815308,147
yelp,We have gotten a lot of compliments on it.	,1,0.4019,0.9997622966766357,43
yelp,This is definitely a must have if your state does not allow cell phone usage while driving.	,1,0.2579,-0.9189260601997375,92
yelp,I want my money back.	,0,0.0772,-0.9988798499107361,22
yelp,I love this device.	,1,0.6369,0.9998788237571716,20
yelp,I am also very happy with the price.	,1,0.6115,0.9998782873153687,37
yelp,I ordered this product first and was unhappy with it immediately.	,0,-0.4215,-0.9995800852775574,66
yelp,The Ngage is still lacking in earbuds.	,0,0.0,-0.9996238350868225,39
yelp,I was able to do voice dialing in the car with no problem.	,1,-0.5994,0.9968302249908447,59
yelp,"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.	",0,0.0,-0.9980103969573975,81
yelp,"good item, low price.	",1,0.2023,0.9991325736045837,22
yelp,"However-the riingtones are not the best, and neither are the games.	",0,-0.5216,-0.9995326995849609,68
yelp,The plug did not work very well.	,0,-0.2572,-0.9997722506523132,33
yelp,AMAZON SUCKS.	,0,-0.2023,-0.999567985534668,14
yelp,Rip off---- Over charge shipping.	,0,0.0,-0.9991704225540161,34
yelp,VERY comfortable.	,1,0.6515,0.9998679757118225,18
yelp,The battery is working well as a replacement for the original that came with the phone over 2 years ago.	,1,0.5267,-0.9447120428085327,105
yelp,The reception is excellent!	,1,0.6114,0.9998720288276672,28
yelp,"It fits comfortably in either ear, the sound is clear and loud, and the charge lasts a couple of days.	",1,0.6597,0.9984016418457031,103
yelp,"very clear, quality sound and you don't have to mess with the sound on your iPod since you have the sound buttons on the headset.	",1,0.6128,0.9995860457420349,130
yelp,1. long lasting battery (you don't have to recharge it as frequentyly as some of the flip phones)2.	,0,0.0,0.9253893494606018,100
yelp,Obviously there is a problem with the adhesive.	,0,-0.4019,-0.999294638633728,48
yelp,Very disappointing.	,0,-0.5413,-0.9998076558113098,20
yelp,"It was an inexpensive piece, but I would still have expected better quality.	",0,0.5927,-0.9845705628395081,77
yelp,It is practically useless and did not add any kind of boost to my reception after I bought it.	,0,-0.101,-0.999785304069519,95
yelp,Excellent sound quality.	,1,0.5719,0.999866783618927,25
yelp,Was not happy.	,0,-0.4585,-0.9997942447662354,15
yelp,A PIECE OF JUNK THAT BROKE AFTER BEING ON MY PHONE FOR 2 DAYS!!!	,0,-0.5684,-0.9997766613960266,65
yelp,New Battery works great in phone.	,1,0.6249,0.9986675381660461,34
yelp,Worst customer service.	,0,-0.6249,-0.9997895956039429,24
yelp,"I've dropped my phone more times than I can say, even on concrete and my phone is still great (knock on wood!).	",1,0.6588,0.9991844296455383,112
yelp,Reception is terrible and full of static.	,0,-0.4767,-0.9996277689933777,42
yelp,Good audio quality.	,1,0.4404,0.9998543858528137,20
yelp,This little device has transformed my organizational capability and made my life a whole lot easier.	,1,0.4215,0.9988131523132324,101
yelp,"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.	",0,-0.3182,-0.9996446967124939,86
yelp,Were JERKS on the phone.	,0,-0.4278,-0.9987745881080627,25
yelp,Works like a charm.. Works as advertised.	,1,0.3612,0.99984210729599,42
yelp,"Comfortable, Nice Range, Good Battery Life.	",1,0.8402,0.999867856502533,44
yelp,Their network coverage in Los Angeles is horrible.	,0,-0.5423,-0.9997883439064026,51
yelp,Excellent starter wireless headset.	,0,0.5719,0.9997143149375916,36
yelp,"The loudspeaker option is great, the bumpers with the lights is very ... appealing.	",0,0.6249,0.9998324513435364,84
yelp,The only thing that I think could improve is the sound leaks out from the headset.	,0,0.4404,-0.9996768832206726,83
yelp,"First off the reception sucks, I have never had more than 2 bars, ever.	",0,-0.3612,-0.9804844260215759,72
yelp,The phone gets EXTREMELY HOT!	,0,0.0,-0.9472287893295288,30
yelp,"The microphone also works well, but (according to people I have called) it applifies everything.	",1,0.1406,0.9995654225349426,97
yelp,Nice design and quality.	,1,0.4215,0.99986332654953,25
yelp,"Also, if your phone is dropped, this case is not going to save it, specially when dropped face down.	",0,-0.3875,-0.9994915723800659,101
yelp,"It is light, easy to use, and has very clear reception and transmission.	",1,0.6997,0.9997349977493286,73
yelp,"bad fit, way too big.	",0,-0.25,-0.9996376037597656,22
yelp,It definitely was not as good as my S11.	,1,0.0757,-0.9997636079788208,41
yelp,awesome device.	,1,0.6249,0.9998734593391418,16
yelp,Waste of money.	,0,-0.4215,-0.9997840523719788,16
yelp,"I had ordered a motorola data cable, got a very well finished and working product.	",1,0.3384,0.9888817071914673,83
yelp,Love This Phone.	,1,0.6369,0.9998064041137695,17
yelp,I was looking for this headset for a long time and now that I've got it I couldn't be happier.	,1,-0.4168,-0.9972495436668396,95
yelp,"I'll be drivng along, and my headset starts ringing for no reason.	",0,-0.296,-0.9997465014457703,67
yelp,Display is excellent and camera is as good as any from that year.	,1,0.765,0.9998553991317749,66
yelp,Battery life is also great!	,1,0.6588,0.9998414516448975,28
yelp,The worst phone I've ever had.... Only had it for a few months.	,0,-0.6249,-0.9997658133506775,64
yelp,Not a good item.. It worked for a while then started having problems in my auto reverse tape player.	,0,-0.6256,-0.9998056888580322,101
yelp,This is so embarassing and also my ears hurt if I try to push the ear plug into my ear.	,0,-0.5267,-0.9992333650588989,88
yelp,Protects the phone on all sides.	,1,0.3182,0.8864467144012451,33
yelp,This is a VERY average phone with bad battery life that operates on a weak network.	,0,-0.7506,-0.999718189239502,84
yelp,"Clear Skype Calls, Long Battery Life, Long Range.	",1,0.3818,-0.5625113844871521,50
yelp,Soyo technology sucks.	,0,-0.3612,-0.9997503757476807,23
yelp,Great Hands Free Device.	,1,0.8126,0.9996379613876343,25
yelp,"you can even take self portraits with the outside (exterior) display, very cool.	",1,0.3804,0.9984767436981201,81
yelp,Same problem as others have mentioned.	,0,-0.4019,-0.9977504014968872,39
yelp,After trying many many handsfree gadgets this is the one that finally works well.	,1,0.2732,0.9997016787528992,82
yelp,Magical Help.	,1,0.4019,0.999189555644989,14
yelp,The worst piece of crap ever along with the Verizon customer service.	,0,-0.7717,-0.9997885227203369,70
yelp,Poor sound quality.	,0,-0.4767,-0.9998008608818054,20
yelp,The best phone in market :).	,1,0.6369,0.9996827840805054,29
yelp,It worked very well.	,1,0.3384,0.9998064637184143,21
yelp,The company shipped my product very promptly and it works well.	,1,0.2732,0.9998520016670227,64
yelp,Exactly what I wanted.	,1,0.0,0.9994786381721497,23
yelp,The picture resolution is far below what other comparably-priced phones are offering today.	,0,0.0,-0.9967060685157776,92
yelp,This is a great deal.	,1,0.6249,0.9996781349182129,22
yelp,"Excellent product, I am very satisfied with the purchase.	",1,0.7778,0.9998626112937927,58
yelp,I highly recommend these and encourage people to give them a try.	,1,0.7264,0.9998436570167542,66
yelp,Better than you'd expect.	,1,0.4404,0.9998078942298889,26
yelp,"Using all earpieces, left or right, this thing will not stay on my ear.	",0,0.0,-0.999705970287323,72
yelp,Great product and price.	,1,0.6249,0.9998787641525269,25
yelp,"Sounds good reasonably priced and effective, Its that simple !	",1,0.7424,0.9998710751533508,63
yelp,Still Waiting...... I'm sure this item would work well.. if I ever recieve it!	,0,0.3802,0.9961162209510803,79
yelp,what a disappointment	,0,-0.5106,-0.9998098015785217,22
yelp,Very prompt service.	,1,0.0,0.9990829229354858,21
yelp,Excellent product for the price.	,1,0.5719,0.999858558177948,33
yelp,Very pleased with this headset.	,1,0.4927,0.9998354315757751,32
yelp,don't waste your money and time.	,0,0.3252,0.7274624705314636,33
yelp,I especially love the long battery life.	,1,0.6697,0.9994062185287476,41
yelp,"It's so stupid to have to keep buying new chargers, car chargers, cradles, headphones and car kits every time a new phone comes out.	",0,-0.5709,-0.9997725486755371,133
yelp,Works great.	,1,0.6249,0.9998718500137329,13
yelp,Plantronics Bluetooth Excelent Buy.	,1,0.0,0.9963802695274353,36
yelp,I came over from Verizon because cingulair has nicer cell phones.... the first thing I noticed was the really bad service.	,0,-0.2247,-0.9983657598495483,123
yelp,I'll be looking for a new earpiece.	,0,0.0,-0.9987522959709167,36
yelp,I highly recommend this device to everyone!	,1,0.474,0.9998588562011719,44
yelp,Jawbone Era is awesome too!	,1,0.6588,0.9998647570610046,28
yelp,We received a WHITE colored battery that goes DEAD after a couple hoursTHe original used to last a week - but still lasts longer than thereplacement	,0,-0.3327,-0.9982885122299194,149
yelp,After a year the battery went completely dead on my headset.	,0,-0.6801,-0.9993595480918884,61
yelp,"I have used several phone in two years, but this one is the best.	",1,0.7783,0.999097466468811,66
yelp,An Awesome New Look For Fall 2000!.	,1,0.6588,0.9998660683631897,36
yelp,This is the first phone I've had that has been so cheaply made.	,0,0.0,-0.9983604550361633,64
yelp,"Att is not clear, sound is very distorted and you have to yell when you talk.	",0,-0.6342,-0.998996913433075,78
yelp,The plastic breaks really easy on this clip.	,0,0.4927,-0.9950584769248962,45
yelp,Price is good too.	,1,0.4404,0.9998051524162292,19
yelp,Don't make the same mistake I did.	,0,-0.34,0.6095098853111267,35
yelp,Oh and I forgot to also mention the weird color effect it has on your phone.	,0,-0.1779,-0.9908896684646606,77
yelp,I'm using it with an iriver SPINN (with case) and it fits fine.	,1,0.2023,0.9995881915092468,64
yelp,Also the area where my unit broke).- I'm not too fond of the magnetic strap.	,0,-0.3412,0.9561528563499451,77
yelp,"Overall, I am psyched to have a phone which has all my appointments and contacts in and gets great reception.	",1,0.6249,0.9995814561843872,110
yelp,"every thing on phone work perfectly, she like it.	",1,0.7717,0.9998577237129211,50
yelp,"Another note about this phone's appearance is that it really looks rather bland, especially in the all black model.	",0,0.0,-0.9997789263725281,116
yelp,IT'S REALLY EASY.	,1,0.4927,0.9991588592529297,18
yelp,My Sanyo has survived dozens of drops on blacktop without ill effect.	,1,0.684,0.9238035678863525,70
yelp,Fantastic earphones.	,1,0.5574,0.9998592734336853,21
yelp,It finds my cell phone right away when I enter the car.	,1,0.0,-0.983961284160614,56
yelp,Low Quality.	,0,-0.2732,-0.9998067617416382,13
yelp,I highly recommend this modest priced cellular phone.	,1,0.4201,0.9995764493942261,54
yelp,But it does get better reception and clarity than any phone I've had before.	,1,0.6808,0.9959702491760254,77
yelp,Warning - Stay away.	,0,-0.34,-0.9993137121200562,21
yelp,I wish I could return the unit and get back my money.	,0,0.4019,-0.9995276927947998,54
yelp,Awsome Device Works Great!!.	,1,0.0,0.999449610710144,29
yelp,I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.	,0,-0.3612,-0.9997472167015076,95
yelp,"If you don't find it, too bad, as again the unit comes with one earpad only.I would not recommend this to anyone.	",0,-0.6818,-0.9961075186729431,114
yelp,Very Displeased.	,0,-0.4927,-0.9992748498916626,17
yelp,"I might have gotten a defect, but I would not risk buying it again because of the built quality alone.	",0,-0.2451,-0.8948352932929993,103
yelp,They made this case too small and is very difficult to install.	,0,-0.4201,-0.9997444152832031,64
yelp,Restored my phone to like new performance.	,1,0.5994,0.9944571852684021,43
yelp,"I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.	",1,0.5106,0.9995645880699158,104
yelp,"I searched the Internet, and found this one to be the best value.	",1,0.765,0.9851002097129822,66
yelp,Does not fit.	,0,-0.2755,-0.9997900724411011,14
yelp,Very happy with this product.	,1,0.6115,0.9998746514320374,30
yelp,"The screen size is big, key pad lit well enough, and the camera quality is excellent for a camera phone.	",1,0.7003,0.9992663264274597,105
yelp,There's really nothing bad I can say about this headset.	,0,0.4816,0.9886029958724976,57
yelp,"i'm glad i found this product on amazon it is hard to find, it wasn't high priced.	",1,0.5106,-0.9985833168029785,83
yelp,Portable and it works.	,1,0.0,0.9998003244400024,23
yelp,"My colleague & I now get great reception.A little expensive, but performance is great.	",1,0.8481,0.9997666478157043,87
yelp,I even fully charged it before I went to bed and turned off blue tooth and wi-fi and noticed that it only had 20 % left in the morning.	,0,-0.2716,-0.9984204769134521,136
yelp,I've also had problems with the phone reading the memory card in which I always turn it on and then off again.	,0,-0.4019,-0.9992411136627197,111
yelp,Not good when wearing a hat or sunglasses.	,0,-0.3412,-0.9997689723968506,43
yelp,Timely shipment and quality product.	,1,0.0,0.9997915625572205,37
yelp,Nice solid keyboard.	,1,0.5267,0.9998776912689209,21
yelp,Very well made and fits my Surefire GX2 perfectly.	,1,0.8221,0.999874472618103,51
yelp,Horrible phone.	,0,-0.5423,-0.9995132088661194,16
yelp,BT50 battery junk!.	,0,0.0,-0.9998018145561218,20
yelp,We would recommend these to others.	,1,0.3612,0.9995073080062866,36
yelp,Cant get the software to work with my computer.	,0,0.0,-0.9988752007484436,48
yelp,Disappointed!.	,0,0.0,-0.9997965097427368,15
yelp,poor voice clarity.	,0,-0.1027,-0.9997595548629761,20
yelp,The battery works great!	,1,0.6588,0.9998502731323242,25
yelp,No buyers remorse on this one!.	,0,-0.5562,-0.9909053444862366,32
yelp,Very disappointed in AccessoryOne.	,0,-0.5256,-0.9997656941413879,35
yelp,I find this inexcusable and so will probably be returning this phone and perhaps changing carriers.	,0,0.0,-0.9992905855178833,100
yelp,"Looks great and is strong.""	",1,0.6249,0.9998769760131836,28
yelp,"I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.	",1,0.7845,0.9998168349266052,80
yelp,The update procedure is difficult and cumbersome.	,0,-0.3612,-0.9997910261154175,50
yelp,Disappointment.. I hate anything that goes in my ear.	,0,-0.5719,-0.9996894598007202,54
yelp,Great software for Motorolas.	,1,0.6249,0.9996851086616516,30
yelp,The delivery was on time.	,1,0.0,0.9638773798942566,26
yelp,Very easy to use.	,1,0.4927,0.9993563890457153,18
yelp,"Uncomfortable In the Ear, Don't use with LG VX9900 (EnV).	",0,-0.3818,-0.9912505745887756,58
yelp,The volume switch rocketed out of the unit to a destination unknown.	,0,0.0,-0.9930866956710815,69
yelp,"It holds a charge for a long time, is reasonably comfortable under long-wearing conditions and the quality of sound is tremendous.	",1,0.5106,0.9998506307601929,131
yelp,I'd like to return it.	,0,0.3612,0.9993431568145752,23
yelp,The keyboard is really worthwhile in usefulness and is sturdy enough I don't expect any problems.	,1,0.7517,0.9997847676277161,98
yelp,"Verizon's bills, however, are difficult to understand even though their pricing plans are simple.	",0,-0.3612,-0.9926940202713013,98
yelp,"After charging overnight, these batteries work great.	",1,0.6249,0.9996318817138672,54
yelp,You won't regret it!	,1,0.3867,0.9991296529769897,21
yelp,I love this phone!.	,1,0.6696,0.9998239874839783,20
yelp,A Disappointment.	,0,-0.5106,-0.9998065233230591,18
yelp,Its not user friendly.	,0,-0.3875,-0.9994544982910156,23
yelp,Unfortunately the ability to actually know you are receiving a call is a rather important feature and this phone is pitiful in that respect.	,0,0.1531,-0.9996505379676819,141
yelp,"Then I exchanged for the same phone, even that had the same problem.	",0,-0.4019,-0.9985328316688538,69
yelp,This results in the phone being either stuck at max volume or mute.	,0,-0.25,-0.9997174739837646,68
yelp,This PDA rocks.	,1,0.0,0.999376654624939,16
yelp,"It is super charged up for use as a small hybrid palmtop/camera/cellphone, and excels in those roles.	",1,0.765,0.9993572235107422,102
yelp,"I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!	",1,0.9299,0.9987027645111084,112
yelp,I had Verizon 2 years ago and really liked their service.	,1,0.4754,0.9995753765106201,58
yelp,Pretty piece of junk.	,0,0.4939,-0.9997957944869995,22
yelp,Plug was the wrong size.	,0,-0.4767,-0.9995479583740234,25
yelp,Works as described.	,1,0.0,0.999751627445221,20
yelp,Save your money.... I've had this item for 11 months now.	,0,0.4939,-0.997309684753418,58
yelp,Bad Purchase.	,0,-0.5423,-0.9997811317443848,14
yelp,WELL IM SATISFIED.	,1,0.5994,0.9997147917747498,19
yelp,"The bose noise cancelling is amazing, which is very important for a NYC commuter.	",1,0.624,0.9994978904724121,82
yelp,This battery is an excellent bargain!	,1,0.6996,0.9995410442352295,38
yelp,Defective crap.	,0,-0.6705,-0.9997936487197876,16
yelp,I would have given no star if I was able.	,0,-0.296,-0.9980005621910095,42
yelp,I wear glasses and it fits fine with them.	,1,0.2023,0.9998390078544617,43
yelp,"The sound quality for the device is unacceptable.Unless you are in a really quiet area, you almost hear nothing.	",0,0.0,-0.9997779130935669,113
yelp,I would not recommend this item to anyone.	,0,-0.2755,-0.9233478307723999,43
yelp,The holster that arrived did not match the photo in the ad.	,0,0.0,-0.999760091304779,60
yelp,great...no problems at all!.	,1,-0.4574,0.9998509883880615,29
yelp,"As an earlier review noted, plug in this charger and nothing happens.	",0,0.0,-0.9991374611854553,70
yelp,This frog phone charm is adorable and very eye catching.	,1,0.7096,0.9998779296875,57
yelp,You never know if you pushed it hard enough or the right number of times for the function you want or not.	,0,0.0516,-0.9953052401542664,107
yelp,The sound is clear and the people I talk to on it are amazed at the quality too.	,1,0.7003,0.9997579455375671,81
yelp,I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so far.	,1,0.8107,0.9996971487998962,117
yelp,"very good product, well made.	",1,0.6764,0.9998753666877747,30
yelp,Mobile Phone Tools are a must have.	,1,0.0,-0.9415437579154968,36
yelp,I am very impressed with the job that Motorola did on the sturdiness of this phone.	,1,0.5256,0.999174177646637,84
yelp,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am very excited to have this source.	",1,0.7713,0.9997426271438599,146
yelp,The phone is sturdy and waterproof.	,1,0.0,0.9980561137199402,36
yelp,I am not impressed with this and i would not recommend this item to anyone.	,0,-0.5667,-0.9924905300140381,76
yelp,My only complaint is the standard sound volume is a little low even when turned up to 5(of 5)	,0,-0.4601,-0.998429536819458,94
yelp,Thanks again to Amazon for having the things I need for a good price!	,1,0.7777,0.9994449019432068,70
yelp,I ended up sliding it on the edge of my pants or back pockets instead.	,1,0.0,-0.9970846772193909,71
yelp,I had to go to a store and bought a new NOKIA phone which is working great.	,1,0.6249,0.9992128610610962,76
yelp,Works great!.	,1,0.0,0.9998714923858643,14
yelp,REALLY UGLY.	,0,-0.5563,-0.9998032450675964,13
yelp,"horrible, had to switch 3 times.	",0,-0.5423,-0.9994361400604248,33
yelp,The noise shield is incrediable.	,1,0.0,-0.9967741370201111,33
yelp,No real improvement.	,0,0.2023,-0.9997358322143555,21
